tpgGen,hoursElapsed,envName,tpgMin,tpgMax,tpgAvg,eliteSize,eliteUid
0,0.3490892699691984,Bowling-v0,0.0,31.0,1.88,6,291
1,0.6253362031115426,Bowling-v0,0.0,48.666666666666664,5.487562189054726,6,454
1,0.6644321068790224,Atlantis-v0,1500.0,28166.666666666668,1995.7711442786067,6,545
2,0.8880993266238106,Bowling-v0,0.0,53.666666666666664,8.278538812785387,11,950
2,0.9204976955387327,Atlantis-v0,1500.0,48400.0,2352.8919330289186,6,872
2,1.007788577940729,Centipede-v0,163.33333333333334,12569.333333333334,2409.941400304414,6,871
3,1.2292590627405378,Bowling-v0,0.0,53.666666666666664,8.271249076127125,11,950
3,1.2523802004920113,Atlantis-v0,1500.0,48400.0,2497.043606799704,6,872
3,1.3148994284205966,Centipede-v0,153.33333333333334,15237.666666666666,2890.4331116038416,6,1216
3,1.5960891454749637,BankHeist-v0,0.0,33.333333333333336,0.5025868440502588,11,642
4,1.6338375935289595,Atlantis-v0,1500.0,48400.0,2734.467120181407,6,872
4,1.6939434225029415,Centipede-v0,160.0,15237.666666666666,3157.870748299319,6,1216
4,1.8612561882866754,BankHeist-v0,0.0,33.333333333333336,0.763416477702192,11,642
4,2.0124816418356364,Boxing-v0,-100.0,0.3333333333333333,-50.87226001511714,6,1370
5,2.0795568462875154,Centipede-v0,158.33333333333334,15949.666666666666,3485.020558002939,10,1774
5,2.2465944590171176,BankHeist-v0,0.0,33.333333333333336,0.866372980910426,11,642
5,2.3562053368488947,Boxing-v0,-100.0,8.0,-47.108663729809095,6,1680
5,2.417759354379442,Alien-v0,0.0,253.33333333333334,62.723935389133636,16,1471
6,2.588782659173012,BankHeist-v0,0.0,33.333333333333336,1.3303437967115095,11,642
6,2.696328247586886,Boxing-v0,-100.0,8.0,-45.26831091180866,6,1680
6,2.730318712260988,Alien-v0,0.0,256.6666666666667,65.6576980568012,6,1998
6,2.9182666463984384,BattleZone-v0,0.0,12000.0,1899.1031390134524,6,1911
7,3.0179919211732016,Boxing-v0,-100.0,8.0,-44.970654627539496,6,1680
7,3.0575975673066247,Alien-v0,0.0,286.6666666666667,79.03686982693755,16,2174
7,3.1575747214423284,BattleZone-v0,0.0,12000.0,2364.936042136946,6,1911
7,3.2167397022247313,Asteroids-v0,80.0,3500.0,214.3416102332581,21,2368
8,3.2581860844956503,Alien-v0,0.0,286.6666666666667,89.85606060606057,16,2174
8,3.364509653647741,BattleZone-v0,0.0,14333.333333333334,2935.606060606061,20,2573
8,3.4084339603450564,Asteroids-v0,90.0,3500.0,260.0530303030302,21,2368
8,3.5924892104334303,BankHeist-v0,0.0,20.0,0.9318181818181821,4,1514
9,3.686368593706025,BattleZone-v0,0.0,19666.666666666668,3063.063063063063,16,2850
9,3.7247713037994172,Asteroids-v0,90.0,3500.0,295.2927927927931,21,2368
9,3.8572158081001704,BankHeist-v0,0.0,30.0,1.8093093093093093,20,2842
9,3.8983656901783412,Atlantis-v0,1500.0,48400.0,2939.1141141141143,6,872
10,3.9411619165870877,Asteroids-v0,90.0,3500.0,328.98127340823953,21,2368
10,4.0832918834024,BankHeist-v0,0.0,30.0,2.53183520599251,20,2842
10,4.118920373585489,Atlantis-v0,1500.0,48633.333333333336,3639.101123595505,55,3242
10,4.433943872319327,Bowling-v0,0.0,71.0,5.42621722846442,55,2957
11,4.581884975830714,BankHeist-v0,0.0,30.0,2.3542600896860986,20,2842
11,4.6075423749287925,Atlantis-v0,1500.0,48633.333333333336,4893.946188340805,55,3242
11,4.841579081614812,Bowling-v0,0.0,71.0,7.229446935724963,55,2957
11,4.914916497005357,Centipede-v0,154.0,15295.666666666666,3502.550822122572,6,3408
12,4.956759789321158,Atlantis-v0,1500.0,48633.333333333336,5683.970037453184,55,3242
12,5.1755491963360045,Bowling-v0,0.0,85.33333333333333,8.298876404494383,35,3765
12,5.237577164040672,Centipede-v0,154.0,15295.666666666666,3852.228464419474,6,3408
12,5.278754651943842,Asteroids-v0,90.0,2486.6666666666665,263.8277153558054,10,2759
13,5.483067616754108,Bowling-v0,0.0,85.33333333333333,13.699616858237546,35,3765
13,5.535829374260373,Centipede-v0,165.0,15329.333333333334,3813.737164750958,16,4000
13,5.5751440206501215,Asteroids-v0,90.0,2783.3333333333335,343.50191570881236,28,3802
13,5.730899995234277,BankHeist-v0,0.0,56.666666666666664,1.2720306513409965,5,3988
14,5.799670984347661,Centipede-v0,164.33333333333334,15551.666666666666,3922.401960784315,65,4039
14,5.833072537051307,Asteroids-v0,90.0,4470.0,361.71945701357475,9,4048
14,5.989630000988642,BankHeist-v0,0.0,56.666666666666664,1.9532428355957765,5,3988
14,6.0412568621502984,Alien-v0,0.0,283.3333333333333,73.74057315233784,6,2239
15,6.086859289937549,Asteroids-v0,90.0,4470.0,407.52886836027733,9,4048
15,6.223437856369548,BankHeist-v0,0.0,56.666666666666664,2.7713625866050817,5,3988
15,6.262879218127992,Alien-v0,0.0,296.6666666666667,82.30177059276365,6,4321
15,6.4842565904061,Bowling-v0,0.0,79.0,10.399538106235568,20,4364
16,6.637991071409649,BankHeist-v0,0.0,56.666666666666664,2.930648769574942,5,3988
16,6.671157119207912,Alien-v0,0.0,296.6666666666667,80.66368381804625,6,4321
16,6.867607707050111,Bowling-v0,0.0,86.66666666666667,13.339299030574203,48,4740
16,7.004706866277589,BattleZone-v0,0.0,12333.333333333334,2630.12677106637,25,4132
17,7.051661939952108,Alien-v0,0.0,296.6666666666667,86.69610007358354,6,4321
17,7.269950768947601,Bowling-v0,0.0,86.66666666666667,13.537159676232523,48,4740
17,7.357570292022493,BattleZone-v0,0.0,19333.333333333332,3298.013245033112,15,5040
17,7.40316778143247,Asteroids-v0,90.0,4396.666666666667,325.45253863134667,23,4152
18,7.577204772366418,Bowling-v0,0.0,93.0,22.897667419112118,20,5083
18,7.688550893796815,BattleZone-v0,0.0,19333.333333333332,3963.1301730624523,15,5040
18,7.719764728016323,Asteroids-v0,100.0,4396.666666666667,425.8615500376224,23,4152
18,7.802788511978255,Centipede-v0,161.66666666666666,15501.0,3559.240782543267,49,4915
19,7.895622050563494,BattleZone-v0,0.0,21333.333333333332,4183.450429352067,14,5497
19,7.930105258822441,Asteroids-v0,90.0,4396.666666666667,483.22404371584645,23,4152
19,7.9817844333913595,Centipede-v0,165.0,15501.0,4118.865729898516,49,4915
19,8.04074715607696,Atlantis-v0,1500.0,50333.333333333336,3697.970335675254,23,4152
20,8.089061617983711,Asteroids-v0,90.0,4396.666666666667,527.2907153729062,23,4152
20,8.151307461857796,Centipede-v0,160.0,15501.0,4475.363774733638,49,4915
20,8.183691928386688,Atlantis-v0,1500.0,50333.333333333336,4598.6301369862995,23,4152
20,8.419248259597355,Bowling-v0,0.0,94.33333333333333,21.20091324200913,18,5826
21,8.488037893573443,Centipede-v0,150.0,15501.0,3900.5414781297154,58,4915
21,8.528565579189195,Atlantis-v0,1500.0,50333.333333333336,6560.030165912517,23,4152
21,8.705725527008374,Bowling-v0,0.0,94.33333333333333,26.68627450980393,24,5826
21,8.907422741386625,BankHeist-v0,0.0,30.0,2.4132730015082964,25,5470
22,8.952701470520761,Atlantis-v0,1500.0,50333.333333333336,6871.969696969694,23,4152
22,9.131446471412977,Bowling-v0,0.0,94.33333333333333,26.325000000000003,18,5826
22,9.26441503253248,BankHeist-v0,0.0,50.0,3.9166666666666665,6,6336
22,9.387230067120658,BattleZone-v0,0.0,25000.0,3667.4242424242425,14,5874
